generation,leftchild,rightchild,abstime,betainit,betashift
22000001,Callithrix_pygmaea,Callithrix_flaviceps,49.8948,1.38302,-0.238081
22000001,Mandrillus_sphinx,Macaca_sylvanus,55.5619,0.0850921,-0.0535713
22000001,Pongo_pygmaeus,Trachypithecus_geei,19.2719,0.543485,-0.0750281
22000001,Tarsius_dianae,Chiropotes_satanas,2.46023,0.211559,-0.0559142
22100001,Galago_matschiei,Tarsius_dianae,0,0.363588,-0.0362054
22100001,Allocebus_trichotis,NA,63.5846,0.677352,-8.47801e-05
22100001,Cebus_olivaceus,Cebus_capucinus,46.684,0.612734,-0.0670626
22100001,Callithrix_pygmaea,Callithrix_flaviceps,49.3147,0.0820354,-0.0449081
22100001,Macaca_sylvanus,Macaca_tonkeana,57.3249,0.111016,-0.0411346
22100001,Pongo_pygmaeus,Trachypithecus_geei,16.2538,0.581814,-0.0725882
22100001,Tarsius_dianae,Chiropotes_satanas,0.215591,0.2887,-0.0571425
22200001,Galago_matschiei,Tarsius_dianae,0,0.226591,-0.0238059
22200001,Cebus_capucinus,Cebus_albifrons,61.8346,0.108068,-0.112673
22200001,Callithrix_pygmaea,Callithrix_flaviceps,49.971,0.314289,-0.0971067
22200001,Macaca_sylvanus,Macaca_tonkeana,56.16,0.221955,-0.0203491
22200001,Pongo_pygmaeus,Trachypithecus_geei,18.7091,0.604359,-0.0712862
22200001,Tarsius_dianae,Chiropotes_satanas,2.24919,0.201034,-0.0589579
22300001,Galago_matschiei,Tarsius_dianae,0,0.938068,-0.0447783
22300001,Callithrix_pygmaea,NA,64.6112,0.244697,-0.541384
22300001,Macaca_tonkeana,Macaca_arctoides,57.7651,0.396194,-0.250545
22300001,Pongo_pygmaeus,Trachypithecus_geei,22.015,0.238322,-0.0623293
22300001,Tarsius_dianae,Chiropotes_satanas,1.54122,0.89556,-0.0716063
22400001,Galago_matschiei,Tarsius_dianae,0,0.735732,-0.0424122
22400001,Callithrix_pygmaea,NA,61.673,0.311001,-0.0539543
22400001,Mandrillus_sphinx,Macaca_sylvanus,54.9092,0.486751,-0.0694489
22400001,Pongo_pygmaeus,Trachypithecus_geei,19.6768,0.224783,-0.0594434
22400001,Tarsius_dianae,Chiropotes_satanas,0.108966,0.902294,-0.0758224
22500001,Galago_matschiei,Tarsius_dianae,0,1.42992,-0.0457082
22500001,Galago_matschiei,Daubentonia_madagascariensis,8.54271,0.12282,-0.00952377
22500001,Callithrix_pygmaea,NA,64.5143,2.05294,-0.0966768
22500001,Macaca_tonkeana,Macaca_arctoides,58.2028,0.112274,-0.0568322
22500001,Pongo_pygmaeus,Trachypithecus_geei,14.3077,0.459353,-0.063766
22500001,Chiropotes_satanas,Pongo_pygmaeus,6.559,0.599174,-0.0758224
22600001,Galago_matschiei,Tarsius_dianae,0,1.34086,-0.0503348
22600001,Varecia_variegata,NA,62.9992,0.0345496,-0.0357204
22600001,Callithrix_pygmaea,NA,61.864,2.12777,-0.319931
22600001,Macaca_tonkeana,Macaca_arctoides,58.2604,0.267536,-0.079851
22600001,Pongo_pygmaeus,Trachypithecus_geei,22.4304,0.655715,-0.0855745
22600001,Tarsius_dianae,Chiropotes_satanas,0.228511,0.895755,-0.0752384
22700001,Galago_matschiei,Tarsius_dianae,0,2.32623,-0.062513
22700001,Cebus_capucinus,Cebus_albifrons,61.8259,0.270388,-0.167302
22700001,Callithrix_pygmaea,Callithrix_humeralifera,57.3078,1.74796,-0.305123
22700001,Macaca_sylvanus,Macaca_tonkeana,56.9002,0.121622,-0.00781458
22700001,Pongo_pygmaeus,Trachypithecus_geei,20.056,0.609609,-0.0784052
22700001,Tarsius_dianae,Chiropotes_satanas,1.13762,0.615861,-0.0745767
22800001,Galago_matschiei,Tarsius_dianae,0,2.11716,-0.0576618
22800001,Cacajao_calvus,NA,64.4687,0.00455551,-0.0105452
22800001,Cebus_capucinus,Cebus_albifrons,59.9869,0.803254,-0.201867
22800001,Callithrix_pygmaea,Callithrix_flaviceps,51.849,0.114367,-0.0807416
22800001,Macaca_tonkeana,Macaca_arctoides,58.3732,0.210762,-0.103183
22800001,Pongo_pygmaeus,Trachypithecus_geei,14.7566,0.769557,-0.076644
22800001,Tarsius_dianae,Chiropotes_satanas,2.48069,2.25862,-0.0932469
22900001,Galago_matschiei,Tarsius_dianae,0,1.58031,-0.0569496
22900001,Cebus_capucinus,Cebus_albifrons,61.2434,0.0140737,-0.117695
22900001,Callithrix_pygmaea,Callithrix_flaviceps,46.9006,0.521068,-0.125189
22900001,Saguinus_inustus,NA,61.2181,0.237948,-0.220867
22900001,Mandrillus_sphinx,Macaca_sylvanus,55.3496,1.52003,-0.315752
22900001,Pongo_pygmaeus,Trachypithecus_geei,18.857,0.501311,-0.0759385
22900001,Tarsius_dianae,Chiropotes_satanas,1.68962,1.65584,-0.0933939
23000001,Galago_matschiei,Tarsius_dianae,0,1.34895,-0.05545
23000001,Callithrix_pygmaea,Callithrix_flaviceps,52.9305,0.234938,-0.0670786
23000001,Macaca_sylvanus,Macaca_tonkeana,56.2078,0.293232,-0.0385516
23000001,Pongo_pygmaeus,Trachypithecus_geei,17.6573,0.440761,-0.0675333
23000001,Chiropotes_satanas,Pongo_pygmaeus,7.19341,1.0194,-0.0933939
23100001,Galago_matschiei,Tarsius_dianae,0,1.4718,-0.0551196
23100001,Indri_indri,NA,63.0164,0.337881,-0.0523982
23100001,Cebus_olivaceus,Cebus_capucinus,53.1257,0.526236,-0.275783
23100001,Callithrix_pygmaea,Callithrix_humeralifera,56.4817,0.0882439,-0.0713611
23100001,Mandrillus_sphinx,Macaca_sylvanus,55.166,0.146559,-0.0887876
23100001,Pongo_pygmaeus,Trachypithecus_geei,14.0762,0.98801,-0.0694418
23100001,Tarsius_dianae,Chiropotes_satanas,2.11231,1.89651,-0.0997917
23200001,Galago_matschiei,Tarsius_dianae,0,1.27021,-0.0551196
23200001,Perodicticus_potto,NA,63.7756,0.329746,-0.0800836
23200001,Cebus_capucinus,Cebus_albifrons,62.5934,2.32724,-0.0561639
23200001,Callithrix_pygmaea,Callithrix_flaviceps,50.2613,0.903187,-0.253986
23200001,Macaca_tonkeana,Macaca_arctoides,58.6214,0.149769,-0.101608
23200001,Pongo_pygmaeus,Trachypithecus_geei,20.2235,0.321543,-0.0610241
23200001,Tarsius_dianae,Chiropotes_satanas,2.06303,1.52735,-0.0991543
23300001,Galago_matschiei,Tarsius_dianae,0,0.458225,-0.03336
23300001,Daubentonia_madagascariensis,NA,26.1768,0.18432,-0.0362756
23300001,Cebus_capucinus,Cebus_albifrons,58.0077,1.23335,-0.175909
23300001,Callithrix_pygmaea,Callithrix_flaviceps,47.3109,0.298738,-0.0539542
23300001,Macaca_sylvanus,Macaca_tonkeana,57.402,0.3658,-0.162128
23300001,Pongo_pygmaeus,Trachypithecus_geei,17.7071,0.182943,-0.0516762
23300001,Tarsius_dianae,Chiropotes_satanas,0.499171,1.02172,-0.088847
23400001,Galago_matschiei,Tarsius_dianae,0,0.283592,-0.0280954
23400001,Cebus_capucinus,Cebus_albifrons,62.0064,1.36621,-0.0844752
23400001,Callimico_goeldii,Callithrix_pygmaea,46.5101,0.462305,-0.172539
23400001,Mandrillus_sphinx,Macaca_sylvanus,55.5069,0.76491,-0.189005
23400001,Pongo_pygmaeus,Trachypithecus_geei,30.4936,0.142114,-0.0447712
23400001,Tarsius_dianae,Chiropotes_satanas,2.41434,1.11472,-0.088847
23500001,Galago_matschiei,Tarsius_dianae,0,0.787615,-0.0369999
23500001,Cebus_olivaceus,Cebus_capucinus,53.4645,0.0955373,-0.00350957
23500001,Callithrix_pygmaea,Callithrix_flaviceps,47.1888,0.183444,-0.111
23500001,Mandrillus_sphinx,Macaca_sylvanus,55.6968,0.186655,-0.0913399
23500001,Pongo_pygmaeus,Trachypithecus_geei,22.7686,0.391736,-0.0751649
23500001,Tarsius_dianae,Chiropotes_satanas,0.176051,1.46404,-0.0844683
23600001,Galago_matschiei,Tarsius_dianae,0,0.770662,-0.0396863
23600001,Lemur_catta,NA,63.1959,0.0428725,-0.0473616
23600001,Callithrix_pygmaea,Callithrix_flaviceps,50.8604,0.40774,-0.203385
23600001,Macaca_tonkeana,Macaca_arctoides,58.0999,0.163921,-0.104713
23600001,Pongo_pygmaeus,Trachypithecus_geei,28.1926,0.504958,-0.0891456
23600001,Tarsius_dianae,Chiropotes_satanas,1.45096,1.46724,-0.0846507
23700001,Galago_matschiei,Tarsius_dianae,0,0.513537,-0.0374044
23700001,Cebus_olivaceus,Cebus_capucinus,48.2769,0.485089,-0.0664823
23700001,Callithrix_pygmaea,Callithrix_humeralifera,58.8314,0.330484,-0.09219
23700001,Semnopithecus_entellus,NA,63.6129,1.0504,-0.0566841
23700001,Macaca_tonkeana,Macaca_arctoides,57.9743,0.421941,-0.132046
23700001,Pongo_pygmaeus,Trachypithecus_geei,28.9049,0.124633,-0.0565222
23700001,Tarsius_dianae,Chiropotes_satanas,0.453477,1.22973,-0.0816816
23800001,Galago_matschiei,Tarsius_dianae,0,0.895703,-0.0493621
23800001,Lepilemur_mustelinus,NA,55.1561,0.035003,-0.057061
23800001,Lepilemur_microdon,NA,64.8994,1.92632,-0.0219695
23800001,Cebus_olivaceus,Cebus_capucinus,51.1297,0.479417,-0.116337
23800001,Callithrix_pygmaea,Callithrix_flaviceps,47.1619,0.347193,-0.00781199
23800001,Mandrillus_sphinx,Macaca_sylvanus,55.0121,0.14863,-0.0612885
23800001,Pongo_pygmaeus,Trachypithecus_geei,30.3834,0.116012,-0.0544856
23800001,Tarsius_dianae,Chiropotes_satanas,1.41572,1.25501,-0.0834035
23900001,Galago_matschiei,Tarsius_dianae,0,0.921057,-0.0488657
23900001,Cebus_capucinus,Cebus_albifrons,61.0856,0.270355,-0.326146
23900001,Callithrix_pygmaea,NA,62.8847,2.17053,-0.113251
23900001,Pongo_pygmaeus,Trachypithecus_geei,21.7178,0.127092,-0.0224811
23900001,Tarsius_dianae,Chiropotes_satanas,0.297063,0.789225,-0.0824466
24000001,Galago_matschiei,Tarsius_dianae,0,1.25258,-0.0463649
24000001,Callithrix_pygmaea,NA,63.5424,0.671364,-0.301612
24000001,Macaca_sylvanus,Macaca_tonkeana,57.422,0.189443,-0.105609
24000001,Pongo_pygmaeus,Trachypithecus_geei,14.9192,0.0724015,-0.0206306
24000001,Tarsius_dianae,Chiropotes_satanas,2.2646,1.1006,-0.0847902
24100001,Galago_matschiei,Tarsius_dianae,0,0.999047,-0.0436096
24100001,Callithrix_pygmaea,NA,62.0592,1.0699,-0.0482279
24100001,Macaca_tonkeana,Macaca_arctoides,58.5869,0.152021,-0.0924274
24100001,Pongo_pygmaeus,Trachypithecus_geei,28.1631,0.0889472,-0.0365529
24100001,Tarsius_dianae,Chiropotes_satanas,2.43816,1.20774,-0.079744
24200001,Galago_matschiei,Tarsius_dianae,0,1.51587,-0.050032
24200001,Callithrix_pygmaea,NA,63.0036,1.97562,-0.197255
24200001,Mandrillus_sphinx,Macaca_sylvanus,54.5538,0.0807895,-0.0131821
24200001,Pongo_pygmaeus,Trachypithecus_geei,16.2763,0.185641,-0.0548328
24200001,Tarsius_dianae,Chiropotes_satanas,1.79447,0.614585,-0.0749842
24300001,Galago_matschiei,Tarsius_dianae,0,0.529733,-0.0403931
24300001,Tarsius_spectrum,NA,54.9144,0.0165611,-0.00544478
24300001,Macaca_tonkeana,Macaca_arctoides,58.7739,0.703774,-0.29284
24300001,Miopithecus_talapoin,NA,58.898,3.38698,-0.024612
24300001,Chiropotes_satanas,Pongo_pygmaeus,9.77721,0.186768,-0.0493962
24400001,Galago_matschiei,Tarsius_dianae,0,0.440143,-0.0341185
24400001,Lepilemur_mustelinus,NA,64.2111,0.206828,-0.129726
24400001,Microcebus_rufus,Microcebus_murinus,61.7306,0.904761,-0.0211657
24400001,Macaca_nemestrina,NA,64.9678,1.75326,-0.0753789
24400001,Mandrillus_sphinx,Macaca_sylvanus,55.6419,0.123157,-0.0263097
24400001,Chiropotes_satanas,Pongo_pygmaeus,9.2961,0.192046,-0.0490948
24500001,Galago_matschiei,Tarsius_dianae,0,0.577102,-0.035977
24500001,Tarsius_dianae,Tarsius_pumilus,51.5892,0.0253845,-0.0522332
24500001,Cebus_olivaceus,Cebus_capucinus,55.1503,0.203115,-0.0710181
24500001,Callithrix_pygmaea,Callithrix_flaviceps,53.3976,0.393583,-0.29308
24500001,Macaca_sylvanus,Macaca_tonkeana,56.7659,0.168242,-0.106685
24500001,Miopithecus_talapoin,NA,60.5786,0.686043,-0.0885605
24500001,Chiropotes_satanas,Pongo_pygmaeus,11.8629,0.130381,-0.0447166
24600001,Galago_matschiei,Tarsius_dianae,0,0.422952,-0.0254933
24600001,Macaca_sylvanus,Macaca_tonkeana,56.6286,0.502836,-0.131372
24600001,Miopithecus_talapoin,NA,63.1143,0.440508,-0.342612
24600001,Cercopithecus_diana,NA,64.7003,0.402736,-0.0460686
24600001,Tarsius_dianae,Chiropotes_satanas,1.60668,1.09591,-0.0723047
24700001,Galago_matschiei,Tarsius_dianae,0,0.284629,-0.0279977
24700001,Chiropotes_satanas,Alouatta_palliata,37.5503,0.0143875,-0.0309817
24700001,Mandrillus_sphinx,Macaca_sylvanus,55.7314,0.0994018,-0.0317115
24700001,Miopithecus_talapoin,NA,58.8932,0.475715,-0.427566
24700001,Chiropotes_satanas,Pongo_pygmaeus,8.53918,0.74368,-0.0697828
24800001,Galago_matschiei,Tarsius_dianae,0,0.46924,-0.0343016
24800001,Chiropotes_satanas,Alouatta_palliata,35.1874,0.0577615,-0.0935407
24800001,Macaca_tonkeana,Macaca_arctoides,58.4374,0.224273,-0.129725
24800001,Chiropotes_satanas,Pongo_pygmaeus,8.28993,1.11799,-0.0732622
24900001,Galago_matschiei,Tarsius_dianae,0,0.387282,-0.0270662
24900001,Cebus_olivaceus,Cebus_capucinus,45.2684,0.270547,-0.0916201
24900001,Macaca_tonkeana,Macaca_maura,62.7868,0.896897,-0.0321297
24900001,Macaca_tonkeana,Macaca_arctoides,58.5177,0.215353,-0.0893628
24900001,Miopithecus_talapoin,NA,64.8999,4.74592,-0.113299
24900001,Pongo_pygmaeus,Trachypithecus_geei,19.4365,0.120656,-0.0412736
24900001,Tarsius_dianae,Chiropotes_satanas,1.92579,0.85686,-0.0759457
25000001,Galago_matschiei,Tarsius_dianae,0,0.124702,-0.00978762
25000001,Tarsius_dianae,Tarsius_spectrum,35.4621,0.0515926,-0.00164809
25000001,Callithrix_pygmaea,NA,65.0538,4.49114,-0.333431
25000001,Macaca_tonkeana,Macaca_arctoides,58.6694,0.274676,-0.189236
25000001,Chiropotes_satanas,Pongo_pygmaeus,5.93933,0.826957,-0.0714632
25100001,Galago_matschiei,Tarsius_dianae,0,0.0889027,-0.00318965
25100001,Macaca_sylvanus,Macaca_tonkeana,57.0287,1.23402,-0.285392
25100001,Chiropotes_satanas,Pongo_pygmaeus,12.7666,0.475489,-0.0708861
25200001,Galago_matschiei,Tarsius_dianae,0,0.18221,-0.0162739
25200001,Callithrix_pygmaea,NA,62.2006,0.462141,-0.230876
25200001,Hylobates_hoolock,Hylobates_moloch,60.8724,0.0172392,-0.281072
25200001,Mandrillus_sphinx,Macaca_sylvanus,54.906,0.1145,-0.0179942
25200001,Chiropotes_satanas,Pongo_pygmaeus,10.2367,0.668004,-0.0722029
25300001,Galago_matschiei,Tarsius_dianae,0,0.559643,-0.031967
25300001,Callithrix_pygmaea,NA,62.6276,0.408147,-0.0905562
25300001,Mandrillus_sphinx,Macaca_sylvanus,55.5985,0.36861,-0.157246
25300001,Tarsius_dianae,Chiropotes_satanas,1.33419,0.596497,-0.0636196
25400001,Galago_matschiei,Tarsius_dianae,0,0.562687,-0.0351634
25400001,Mandrillus_sphinx,Macaca_sylvanus,54.3556,0.156178,-0.0432778
25400001,Tarsius_dianae,Chiropotes_satanas,1.76899,0.73337,-0.0626881
25500001,Galago_matschiei,Tarsius_dianae,0,0.87019,-0.0404388
25500001,Callithrix_pygmaea,NA,64.0098,0.684821,-0.0317033
25500001,Mandrillus_sphinx,Macaca_sylvanus,54.1185,0.284898,-0.129982
25500001,Tarsius_dianae,Chiropotes_satanas,1.78994,1.2015,-0.0713804
25600001,Galago_matschiei,Tarsius_dianae,0,0.247141,-0.0225676
25600001,Macaca_sylvanus,Macaca_tonkeana,57.5711,0.753601,-0.149783
25600001,Tarsius_dianae,Chiropotes_satanas,0.341598,1.4507,-0.0714495
25700001,Galago_matschiei,Tarsius_dianae,0,0.287609,-0.0235746
25700001,Daubentonia_madagascariensis,NA,35.5767,0.755856,-0.133634
25700001,Mandrillus_sphinx,Macaca_sylvanus,55.4826,0.378049,-0.141405
25700001,Tarsius_dianae,Chiropotes_satanas,2.24079,1.24494,-0.071204
25800001,Galago_matschiei,Tarsius_dianae,0,0.0834878,-0.015841
25800001,Cebus_olivaceus,Cebus_capucinus,52.0615,0.0608805,-0.00981087
25800001,Colobus_satanas,NA,62.1273,0.0949509,-0.00966326
25800001,Mandrillus_sphinx,Macaca_sylvanus,54.1144,0.413049,-0.202857
25800001,Tarsius_dianae,Chiropotes_satanas,1.549,1.10129,-0.0701798
25900001,Galago_matschiei,Tarsius_dianae,0,0.11646,-0.0129695
25900001,Cebus_capucinus,Cebus_albifrons,63.4725,1.05581,-0.222014
25900001,Macaca_sylvanus,Macaca_tonkeana,56.2918,0.430048,-0.16794
25900001,Pongo_pygmaeus,Trachypithecus_geei,19.3911,0.719736,-0.0756717
25900001,Chiropotes_satanas,Pongo_pygmaeus,7.72352,0.519403,-0.0743082
26000001,Galago_matschiei,Tarsius_dianae,0,0.11821,-0.0147653
26000001,Trachypithecus_pileatus,NA,64.9843,1.60215,-0.110637
26000001,Mandrillus_sphinx,Macaca_sylvanus,54.2004,0.211977,-0.0917576
26000001,Miopithecus_talapoin,NA,59.4975,0.7307,-0.251294
26000001,Tarsius_dianae,Chiropotes_satanas,0.668556,1.33935,-0.0755485
26100001,Galago_matschiei,Tarsius_dianae,0,0.0804647,-0.0121136
26100001,Cebus_capucinus,Cebus_albifrons,58.7816,0.996879,-0.0659579
26100001,Trachypithecus_pileatus,NA,64.7674,2.35663,-0.227481
26100001,Mandrillus_sphinx,Allenopithecus_nigroviridis,53.7822,0.0942993,-0.041902
26100001,Tarsius_dianae,Chiropotes_satanas,0.381104,1.29488,-0.0764213
26200001,Galago_matschiei,Tarsius_dianae,0,0.133262,-0.0110167
26200001,Trachypithecus_pileatus,NA,64.9685,0.663321,-0.110711
26200001,Mandrillus_sphinx,Allenopithecus_nigroviridis,53.2476,0.126332,-0.0511393
26200001,Tarsius_dianae,Chiropotes_satanas,2.1617,1.51084,-0.0783464
26300001,Galago_matschiei,Tarsius_dianae,0,0.0813512,-0.00797205
26300001,Cebus_capucinus,Cebus_albifrons,64.6653,0.323843,-0.161356
26300001,Callithrix_pygmaea,NA,62.1069,0.43623,-0.465328
26300001,Trachypithecus_pileatus,NA,64.4026,3.39682,-0.0514385
26300001,Mandrillus_sphinx,Allenopithecus_nigroviridis,50.8104,0.081995,-0.044737
26300001,Chiropotes_satanas,Pongo_pygmaeus,12.7984,0.405445,-0.0738659
26400001,Galago_matschiei,Tarsius_dianae,0,0.199151,-0.024254
26400001,Cercopithecus_pogonias,NA,64.7076,0.214316,-0.0281306
26400001,Mandrillus_sphinx,Allenopithecus_nigroviridis,51.5817,0.585723,-0.179339
26400001,Tarsius_dianae,Chiropotes_satanas,1.29043,1.13085,-0.0742212
26500001,Galago_matschiei,Tarsius_dianae,0,0.0685273,-0.00163823
26500001,Callithrix_pygmaea,Callithrix_humeralifera,58.1954,0.348307,-0.408157
26500001,Miopithecus_talapoin,Erythrocebus_patas,57.8179,0.0481068,-0.134358
26500001,Mandrillus_sphinx,Allenopithecus_nigroviridis,52.1555,0.254689,-0.0819298
26500001,Tarsius_dianae,Chiropotes_satanas,0.77079,0.845282,-0.0696981
26600001,Galago_matschiei,Tarsius_dianae,0,0.0934431,-0.00216259
26600001,Callithrix_pygmaea,NA,64.4179,1.23947,-0.412404
26600001,Macaca_tonkeana,Macaca_arctoides,58.0065,0.577049,-0.176479
26600001,Miopithecus_talapoin,NA,60.4846,0.337073,-0.145189
26600001,Tarsius_dianae,Chiropotes_satanas,2.05239,0.640024,-0.0659519
26700001,Galago_matschiei,Tarsius_dianae,0,0.0572537,-0.00182545
26700001,Macaca_tonkeana,Macaca_arctoides,58.6358,1.04474,-0.247441
26700001,Tarsius_dianae,Chiropotes_satanas,1.49911,0.906215,-0.0673583
26800001,Galago_matschiei,Tarsius_dianae,0,0.0889579,-0.0116469
26800001,Callimico_goeldii,NA,46.8785,0.295023,-0.12334
26800001,Gorilla_gorilla,NA,63.6724,0.134366,-0.0387002
26800001,Procolobus_preussi,NA,64.5575,0.642368,-0.00425388
26800001,Mandrillus_sphinx,Macaca_sylvanus,54.9787,0.179821,-0.0487304
26800001,Miopithecus_talapoin,NA,61.6318,0.393361,-0.0452888
26800001,Tarsius_dianae,Chiropotes_satanas,0.400821,0.66377,-0.063554
26900001,Galago_matschiei,Tarsius_dianae,0,0.109087,-0.0150442
26900001,Mandrillus_sphinx,Macaca_sylvanus,55.7858,0.540392,-0.173188
26900001,Miopithecus_talapoin,NA,58.8832,0.550841,-0.28175
26900001,Chiropotes_satanas,Pongo_pygmaeus,4.96571,0.578345,-0.0638094
27000001,Galago_matschiei,Tarsius_dianae,0,0.279247,-0.0298274
27000001,Mandrillus_sphinx,Macaca_sylvanus,54.7251,0.186253,-0.0916357
27000001,Chiropotes_satanas,Pongo_pygmaeus,4.59813,0.554816,-0.0638094
27100001,Galago_matschiei,Tarsius_dianae,0,0.206406,-0.0231182
27100001,Callithrix_pygmaea,Callithrix_humeralifera,58.8871,0.384203,-0.134871
27100001,Macaca_sylvanus,Macaca_tonkeana,56.9517,0.564881,-0.240903
27100001,Trachypithecus_geei,Mandrillus_sphinx,46.4992,0.080487,-0.0870413
27100001,Tarsius_dianae,Chiropotes_satanas,2.37263,0.587897,-0.0688176
27200001,Galago_matschiei,Tarsius_dianae,0,0.155275,-0.0166999
27200001,Macaca_sylvanus,NA,64.7349,0.391168,-0.0569722
27200001,Mandrillus_sphinx,Macaca_sylvanus,55.2994,0.188615,-0.0583087
27200001,Miopithecus_talapoin,NA,60.2172,2.11788,-0.107234
27200001,Chiropotes_satanas,Pongo_pygmaeus,5.19843,0.772752,-0.0704441
27300001,Galago_matschiei,Tarsius_dianae,0,0.469047,-0.0371565
27300001,Callithrix_pygmaea,NA,62.7999,2.08347,-0.158389
27300001,Macaca_ochreata,Macaca_nigra,62.6041,0.726144,-0.361104
27300001,Mandrillus_sphinx,Macaca_sylvanus,53.9846,0.249018,-0.060779
27300001,Miopithecus_talapoin,NA,62.4402,1.56423,-0.0509354
27300001,Tarsius_dianae,Chiropotes_satanas,2.38678,0.83964,-0.0705017
27400001,Galago_matschiei,Tarsius_dianae,0,0.135773,-0.0155451
27400001,Tarsius_syrichta,Tarsius_bancanus,46.3391,0.0247383,-0.112892
27400001,Mandrillus_sphinx,Macaca_sylvanus,54.8664,0.343688,-0.125658
27400001,Allenopithecus_nigroviridis,NA,61.099,0.0847424,-0.000553338
27400001,Trachypithecus_geei,Mandrillus_sphinx,39.8758,0.239868,-0.0968616
27400001,Chiropotes_satanas,Pongo_pygmaeus,4.39334,0.803976,-0.0726274
27500001,Galago_matschiei,Tarsius_dianae,0,0.116426,-0.0106538
27500001,Callithrix_pygmaea,NA,61.8669,1.01517,-0.133029
27500001,Mandrillus_sphinx,Allenopithecus_nigroviridis,49.422,0.531963,-0.125131
27500001,Tarsius_dianae,Chiropotes_satanas,0.731138,1.01935,-0.0716187
27600001,Galago_matschiei,Tarsius_dianae,0,0.196094,-0.0179239
27600001,Allocebus_trichotis,Microcebus_coquereli,57.3361,0.242106,-0.00229891
27600001,Callimico_goeldii,NA,64.6343,0.580567,-0.101139
27600001,Pygathrix_avunculus,Pygathrix_roxellana,60.155,0.621923,-0.527999
27600001,Mandrillus_sphinx,Allenopithecus_nigroviridis,52.7962,0.411048,-0.168893
27600001,Chiropotes_satanas,Pongo_pygmaeus,11.2426,0.508102,-0.0693903
27700001,Galago_matschiei,Tarsius_dianae,0,0.221826,-0.0227573
27700001,Mandrillus_sphinx,Macaca_sylvanus,54.7341,0.402585,-0.158996
27700001,Miopithecus_talapoin,NA,63.2757,2.74288,-0.0390687
27700001,Chiropotes_satanas,Pongo_pygmaeus,7.03099,0.656767,-0.0677398
27800001,Galago_matschiei,Tarsius_dianae,0,0.420743,-0.0298971
27800001,Mandrillus_sphinx,Macaca_sylvanus,55.3658,0.137615,-0.0832394
27800001,Miopithecus_talapoin,NA,64.9154,1.79996,-0.0620645
27800001,Tarsius_dianae,Chiropotes_satanas,2.45775,0.542454,-0.0637002
27900001,Galago_matschiei,Tarsius_dianae,0,1.65569,-0.0530849
27900001,Mandrillus_sphinx,Macaca_sylvanus,55.2562,0.209354,-0.0994623
27900001,Tarsius_dianae,Chiropotes_satanas,0.761261,0.801297,-0.0644793
28000001,Galago_matschiei,Tarsius_dianae,0,1.89928,-0.0595168
28000001,Macaca_sylvanus,Macaca_tonkeana,55.9159,0.164001,-0.0134904
28000001,Chiropotes_satanas,Pongo_pygmaeus,12.3829,0.196816,-0.0485187
28100001,Galago_matschiei,Tarsius_dianae,0,0.822466,-0.042974
28100001,Mandrillus_sphinx,Macaca_sylvanus,54.106,0.594814,-0.186128
28100001,Tarsius_dianae,Chiropotes_satanas,0.220438,0.273419,-0.0436143
28200001,Galago_matschiei,Tarsius_dianae,0,1.53737,-0.0551249
28200001,Daubentonia_madagascariensis,NA,27.7029,0.557008,-0.025504
28200001,Mandrillus_sphinx,Allenopithecus_nigroviridis,49.987,0.0754745,-0.0172349
28200001,Tarsius_dianae,Chiropotes_satanas,1.23079,0.190225,-0.0420092
28300001,Galago_matschiei,Tarsius_dianae,0,1.24292,-0.0533944
28300001,Alouatta_caraya,NA,64.232,0.115006,-0.0634673
28300001,Cercopithecus_neglectus,NA,64.4017,1.62697,-0.00155586
28300001,Mandrillus_sphinx,Allenopithecus_nigroviridis,50.3783,0.143375,-0.0701301
28300001,Tarsius_dianae,Chiropotes_satanas,0.452366,0.147672,-0.039651
28400001,Galago_matschiei,Tarsius_dianae,0,2.20981,-0.0533379
28400001,Mandrillus_sphinx,Allenopithecus_nigroviridis,47.1969,0.121079,-0.0382979
28400001,Tarsius_dianae,Chiropotes_satanas,0.488063,0.203533,-0.0402674
28500001,Galago_matschiei,Tarsius_dianae,0,0.855608,-0.0478456
28500001,Avahi_laniger,NA,56.0219,2.24959,-0.000130548
28500001,Cebus_capucinus,Cebus_albifrons,60.5231,0.397602,-0.244693
28500001,Callimico_goeldii,NA,60.7939,0.0532319,-0.0439482
28500001,Callithrix_pygmaea,NA,62.387,4.42324,-0.142888
28500001,Chiropotes_satanas,Cebus_olivaceus,31.5847,0.168882,-0.0993453
28500001,Macaca_ochreata,Macaca_nigra,63.0678,0.678707,-0.0462567
28500001,Macaca_tonkeana,Macaca_arctoides,58.7351,0.161973,-0.0574875
28500001,Chiropotes_satanas,Pongo_pygmaeus,13.18,0.11247,-0.0301419
28600001,Galago_matschiei,Tarsius_dianae,0,0.399154,-0.0471033
28600001,Galago_matschiei,Perodicticus_potto,24.7879,0.104348,-0.00512112
28600001,Microcebus_coquereli,NA,61.3989,0.257627,-0.217996
28600001,Cebus_capucinus,Cebus_albifrons,62.167,0.12292,-0.0356332
28600001,Callithrix_pygmaea,NA,62.9112,1.35554,-0.199272
28600001,Chiropotes_satanas,Cebus_olivaceus,34.5769,0.10276,-0.0923943
28600001,Macaca_tonkeana,Macaca_arctoides,57.8886,0.1992,-0.0919202
